homo_sapiens,mus_musculus,positive_match_percent
ENSG00000123572,ENSMUSG00000052854,77.5107178462648
ENSG00000115423,ENSMUSG00000052861,94.84458025417298
ENSG00000166501,ENSMUSG00000052889,99.2571
ENSG00000104691,ENSMUSG00000052906,82.63251488824933
ENSG00000172037,ENSMUSG00000052911,93.24439280589505
ENSG00000188895,ENSMUSG00000052915,97.88619124383406
ENSG00000138468,ENSMUSG00000052917,81.45663948696166
ENSG00000185532,ENSMUSG00000052920,99.8542
ENSG00000198844,ENSMUSG00000052921,89.23080049129916
ENSG00000101425,ENSMUSG00000052922,72.2394575966412
ENSG00000104889,ENSMUSG00000052926,91.66663152944358
ENSG00000134030,ENSMUSG00000052928,94.0212670507449
ENSG00000103264,ENSMUSG00000052934,91.58700333784941
ENSG00000107249,ENSMUSG00000052942,88.90081096967484
ENSG00000141576,ENSMUSG00000052949,95.14704415061918
ENSG00000106066,ENSMUSG00000052955,88.88885933045897
ENSG00000180447,ENSMUSG00000052957,79.83535151484115
ENSG00000132313,ENSMUSG00000052962,83.5106
ENSG00000197446,ENSMUSG00000052974,90.835
ENSG00000215218,ENSMUSG00000052981,69.24728933286698
ENSG00000126261,ENSMUSG00000052997,96.87011290575495
ENSG00000196639,ENSMUSG00000053004,84.1025615478228
ENSG00000146592,ENSMUSG00000053007,98.622
ENSG00000172086,ENSMUSG00000053012,86.60196113337697
ENSG00000184144,ENSMUSG00000053024,94.42310000000002
ENSG00000185518,ENSMUSG00000053025,97.511
ENSG00000128040,ENSMUSG00000053030,55.454544363629495
ENSG00000172116,ENSMUSG00000053044,68.55790142346964
ENSG00000174672,ENSMUSG00000053046,98.84435431364852
ENSG00000154721,ENSMUSG00000053062,82.25805334025236
ENSG00000172322,ENSMUSG00000053063,63.53385207685558
ENSG00000137691,ENSMUSG00000053070,92.5094
ENSG00000188070,ENSMUSG00000053080,90.8555
ENSG00000140471,ENSMUSG00000053091,72.3208181205395
ENSG00000092054,ENSMUSG00000053093,98.91469999999998
ENSG00000106609,ENSMUSG00000053094,98.7261
ENSG00000187037,ENSMUSG00000053101,88.8525
ENSG00000137693,ENSMUSG00000053110,94.15319992195606
ENSG00000203780,ENSMUSG00000053111,96.66179636165192
ENSG00000184557,ENSMUSG00000053113,97.3333
ENSG00000115561,ENSMUSG00000053119,98.20632509400936
ENSG00000173456,ENSMUSG00000053128,91.48191019280375
ENSG00000169840,ENSMUSG00000053129,97.90475327999411
ENSG00000119760,ENSMUSG00000053134,97.09443074298368
ENSG00000185386,ENSMUSG00000053137,98.6264
ENSG00000196090,ENSMUSG00000053141,97.51382121772714
ENSG00000144451,ENSMUSG00000053153,84.72443822629644
ENSG00000182511,ENSMUSG00000053158,95.2555
ENSG00000123977,ENSMUSG00000053161,95.4217
ENSG00000188394,ENSMUSG00000053164,95.9885
ENSG00000149654,ENSMUSG00000053166,94.94211596307741
ENSG00000069399,ENSMUSG00000053175,87.1396943603973
ENSG00000127989,ENSMUSG00000053178,85.12819100295808
ENSG00000141316,ENSMUSG00000053184,75.66137197865429
ENSG00000213190,ENSMUSG00000053192,91.1111
ENSG00000157884,ENSMUSG00000053194,94.0541
ENSG00000105227,ENSMUSG00000053198,81.44676621222274
ENSG00000137727,ENSMUSG00000053199,85.71426696735129
ENSG00000180884,ENSMUSG00000053211,26.59120371832222
ENSG00000124508,ENSMUSG00000053216,79.45996483122646
ENSG00000179284,ENSMUSG00000053226,68.98395888499873
ENSG00000102471,ENSMUSG00000053253,88.13057379037085
ENSG00000152591,ENSMUSG00000053268,62.0659076942892
ENSG00000165092,ENSMUSG00000053279,94.4112
ENSG00000121486,ENSMUSG00000053286,92.53931616104965
ENSG00000178105,ENSMUSG00000053289,92.1143
ENSG00000167578,ENSMUSG00000053291,99.06100000000002
ENSG00000284691,ENSMUSG00000053297,95.5665
ENSG00000154146,ENSMUSG00000053310,97.4359
ENSG00000106803,ENSMUSG00000053317,100.0
ENSG00000158714,ENSMUSG00000053318,82.77090208821302
ENSG00000160221,ENSMUSG00000053329,91.38576825316059
ENSG00000144535,ENSMUSG00000053333,91.23797081742258
ENSG00000198855,ENSMUSG00000053334,93.6681
ENSG00000248385,ENSMUSG00000053338,64.1843882224006
ENSG00000267710,ENSMUSG00000053367,81.23077772118117
ENSG00000133105,ENSMUSG00000053368,87.99465975256261
ENSG00000250565,ENSMUSG00000053375,90.2655
ENSG00000146755,ENSMUSG00000053388,93.09986125826055
ENSG00000121318,ENSMUSG00000053389,71.86996001956305
ENSG00000256574,ENSMUSG00000053391,87.28412805314906
ENSG00000142408,ENSMUSG00000053395,96.22641474140042
ENSG00000092621,ENSMUSG00000053398,96.9981
ENSG00000140873,ENSMUSG00000053399,93.68853704420815
ENSG00000100307,ENSMUSG00000053411,91.6335
ENSG00000142149,ENSMUSG00000053414,95.9384
ENSG00000112062,ENSMUSG00000053436,97.22219999999999
ENSG00000145808,ENSMUSG00000053441,91.37430988509371
ENSG00000163634,ENSMUSG00000053453,99.50980000000001
ENSG00000115486,ENSMUSG00000053460,94.25745895456596
ENSG00000143512,ENSMUSG00000053461,89.52118727616161
ENSG00000185352,ENSMUSG00000053465,97.34324006026091
ENSG00000042832,ENSMUSG00000053469,83.73688903601638
ENSG00000115548,ENSMUSG00000053470,95.61269525288208
ENSG00000123610,ENSMUSG00000053475,95.65219445822395
ENSG00000196628,ENSMUSG00000053477,97.13863526358638
ENSG00000143258,ENSMUSG00000053483,97.25902395570184
ENSG00000176979,ENSMUSG00000053490,70.01070640512366
ENSG00000078618,ENSMUSG00000053510,92.26888891045719
ENSG00000182132,ENSMUSG00000053519,89.73214687498435
ENSG00000178934,ENSMUSG00000053522,89.7059
ENSG00000177613,ENSMUSG00000053536,92.14745092043844
ENSG00000187902,ENSMUSG00000053550,92.51823159265277
ENSG00000088881,ENSMUSG00000053552,88.75193000727977
ENSG00000146540,ENSMUSG00000053553,67.86630158008157
ENSG00000170545,ENSMUSG00000053559,84.5361
ENSG00000160888,ENSMUSG00000053560,83.78380005478274
ENSG00000178982,ENSMUSG00000053565,100.0
ENSG00000256806,ENSMUSG00000053574,76.92308260748001
ENSG00000170921,ENSMUSG00000053580,96.80429787008187
ENSG00000178381,ENSMUSG00000053581,79.74684960742506
ENSG00000147378,ENSMUSG00000053593,43.97165606609324
ENSG00000153574,ENSMUSG00000053604,93.81107168245813
ENSG00000107957,ENSMUSG00000053617,94.10725372507869
ENSG00000038295,ENSMUSG00000053626,96.54489999999998
ENSG00000174485,ENSMUSG00000053641,94.12076664793376
ENSG00000164904,ENSMUSG00000053644,94.2486
ENSG00000164050,ENSMUSG00000053646,90.69111710077142
ENSG00000164850,ENSMUSG00000053647,92.0
ENSG00000104055,ENSMUSG00000053675,90.16620794959127
ENSG00000174206,ENSMUSG00000053684,96.4045
ENSG00000167261,ENSMUSG00000053687,82.57261283896617
ENSG00000105613,ENSMUSG00000053693,96.1146
ENSG00000078114,ENSMUSG00000053702,93.5897
ENSG00000164086,ENSMUSG00000053716,98.45424723667037
ENSG00000204909,ENSMUSG00000053729,43.18178434917057
ENSG00000121775,ENSMUSG00000053730,97.9675
ENSG00000187833,ENSMUSG00000053742,61.57304584142638
ENSG00000187024,ENSMUSG00000053746,82.77509807467777
ENSG00000168875,ENSMUSG00000053747,99.5833
ENSG00000100888,ENSMUSG00000053754,97.77264632716818
ENSG00000106554,ENSMUSG00000053768,95.5947
ENSG00000163155,ENSMUSG00000053769,89.18321550418715
ENSG00000080511,ENSMUSG00000053773,90.12737167023906
ENSG00000163960,ENSMUSG00000053774,98.97749999999999
ENSG00000187624,ENSMUSG00000053783,51.305675529316794
ENSG00000186832,ENSMUSG00000053797,90.02122691138973
ENSG00000138190,ENSMUSG00000053799,94.61302245557779
ENSG00000105447,ENSMUSG00000053801,96.1883
ENSG00000139220,ENSMUSG00000053825,99.2045
ENSG00000015676,ENSMUSG00000053838,93.09393968933769
ENSG00000084652,ENSMUSG00000053841,91.63635259239294
ENSG00000101670,ENSMUSG00000053846,88.6
ENSG00000156920,ENSMUSG00000053852,70.33965889927103
ENSG00000163793,ENSMUSG00000053856,71.75143244756894
ENSG00000186198,ENSMUSG00000053862,75.0
ENSG00000152595,ENSMUSG00000053863,58.79915226842135
ENSG00000254685,ENSMUSG00000053870,84.6283838174345
ENSG00000080603,ENSMUSG00000053877,89.74003031926512
ENSG00000104611,ENSMUSG00000053886,83.88571345345288
ENSG00000138821,ENSMUSG00000053897,93.27551102808388
ENSG00000104823,ENSMUSG00000053898,87.32824637537938
ENSG00000168906,ENSMUSG00000053907,100.0
ENSG00000185960,ENSMUSG00000053909,33.60655206932603
ENSG00000186280,ENSMUSG00000053914,78.02519156226712
ENSG00000170191,ENSMUSG00000053916,97.9839
ENSG00000187954,ENSMUSG00000053929,73.03922882064445
ENSG00000188803,ENSMUSG00000053930,92.37917860983858
ENSG00000117519,ENSMUSG00000053931,98.33077361523833
ENSG00000101544,ENSMUSG00000053950,85.80143090168113
ENSG00000203685,ENSMUSG00000053963,99.2908
ENSG00000171747,ENSMUSG00000053964,86.90294322235367
ENSG00000138735,ENSMUSG00000053965,95.0574604901505
ENSG00000153563,ENSMUSG00000053977,58.5062134346842
ENSG00000142065,ENSMUSG00000053985,91.10250989995048
ENSG00000198680,ENSMUSG00000054000,80.19321290811676
ENSG00000156414,ENSMUSG00000054003,92.80288783486293
ENSG00000070614,ENSMUSG00000054008,98.9796
ENSG00000258986,ENSMUSG00000054013,95.70820000000002
ENSG00000124523,ENSMUSG00000054021,81.5151302571085
ENSG00000111696,ENSMUSG00000054027,94.14988541320146
ENSG00000204065,ENSMUSG00000054034,81.77338651750647
ENSG00000167759,ENSMUSG00000054046,87.52261368761776
ENSG00000225830,ENSMUSG00000054051,85.94485103771252
ENSG00000197437,ENSMUSG00000054054,93.0081040375407
ENSG00000184363,ENSMUSG00000054065,93.14393470160567
ENSG00000180592,ENSMUSG00000054074,94.99177120498821
ENSG00000011260,ENSMUSG00000054079,87.18411371189508
ENSG00000182472,ENSMUSG00000054083,90.75745612913533
ENSG00000164096,ENSMUSG00000054091,76.33590153254472
ENSG00000075303,ENSMUSG00000054099,90.37035175153852
ENSG00000185792,ENSMUSG00000054102,63.75939243155416
ENSG00000010438,ENSMUSG00000054106,88.03243765823647
ENSG00000145604,ENSMUSG00000054115,92.4528
ENSG00000177398,ENSMUSG00000054134,75.01875013744822
ENSG00000128165,ENSMUSG00000054136,73.82547446511387
ENSG00000170929,ENSMUSG00000054141,94.5687
ENSG00000171346,ENSMUSG00000054146,91.886
ENSG00000176438,ENSMUSG00000054150,86.1538
ENSG00000125816,ENSMUSG00000054160,93.5028
ENSG00000105523,ENSMUSG00000054161,77.58084075695783
ENSG00000196104,ENSMUSG00000054162,93.44073659628957
ENSG00000105352,ENSMUSG00000054169,38.11396399272374
ENSG00000105610,ENSMUSG00000054191,75.6097305718964
ENSG00000164932,ENSMUSG00000054196,95.08200281510166
ENSG00000116580,ENSMUSG00000054199,84.33679729008054
ENSG00000186188,ENSMUSG00000054200,91.41270000000002
ENSG00000189292,ENSMUSG00000054204,79.86803001230766
ENSG00000197540,ENSMUSG00000054206,78.69479188847527
ENSG00000144034,ENSMUSG00000054226,92.5714
ENSG00000148690,ENSMUSG00000054237,93.9683
ENSG00000068078,ENSMUSG00000054252,91.29353507400806
ENSG00000135097,ENSMUSG00000054256,99.7238
ENSG00000113594,ENSMUSG00000054263,85.70120289002604
ENSG00000242247,ENSMUSG00000054277,89.23076947041021
ENSG00000183530,ENSMUSG00000054280,67.63707847484665
ENSG00000129518,ENSMUSG00000054302,91.51942906516325
ENSG00000119203,ENSMUSG00000054309,99.5614
ENSG00000266472,ENSMUSG00000054312,89.6552
ENSG00000159708,ENSMUSG00000054320,87.49175514955066
ENSG00000141384,ENSMUSG00000054321,85.03203683585696
ENSG00000104783,ENSMUSG00000054342,91.54929555313066
ENSG00000188909,ENSMUSG00000054360,96.34405439241472
ENSG00000162398,ENSMUSG00000054362,80.76923328170597
ENSG00000143878,ENSMUSG00000054364,100.0
ENSG00000176903,ENSMUSG00000054383,96.8839
ENSG00000198625,ENSMUSG00000054387,90.61220000000002
ENSG00000217555,ENSMUSG00000054400,73.6842
ENSG00000166750,ENSMUSG00000054404,75.04228285746457
ENSG00000126698,ENSMUSG00000054405,99.2095
ENSG00000164841,ENSMUSG00000054409,85.9016
ENSG00000162695,ENSMUSG00000054414,96.55172070865146
ENSG00000163586,ENSMUSG00000054422,91.3386
ENSG00000130770,ENSMUSG00000054428,84.9057
ENSG00000188735,ENSMUSG00000054434,97.05009999999999
ENSG00000133574,ENSMUSG00000054435,75.79907446234625
ENSG00000091704,ENSMUSG00000054446,89.9761
ENSG00000104964,ENSMUSG00000054452,99.4924
ENSG00000147041,ENSMUSG00000054453,88.73905007863867
ENSG00000124164,ENSMUSG00000054455,95.06170000000002
ENSG00000163032,ENSMUSG00000054459,100.0
ENSG00000172954,ENSMUSG00000054469,94.68089999999998
ENSG00000144115,ENSMUSG00000054474,91.00310269781721
ENSG00000080709,ENSMUSG00000054477,94.7239356455251
ENSG00000137842,ENSMUSG00000054484,90.9798
ENSG00000121377,ENSMUSG00000054497,80.9524066213149
ENSG00000169214,ENSMUSG00000054498,88.3117
ENSG00000160570,ENSMUSG00000054499,93.90240851799513
ENSG00000102699,ENSMUSG00000054509,69.0495562214872
ENSG00000141569,ENSMUSG00000054517,76.99706676164642
ENSG00000087266,ENSMUSG00000054520,86.22446209522069
ENSG00000166930,ENSMUSG00000054523,82.6196321060317
ENSG00000186509,ENSMUSG00000054526,90.82121449327224
ENSG00000087128,ENSMUSG00000054537,87.9433
ENSG00000148848,ENSMUSG00000054555,88.88885557453051
ENSG00000153246,ENSMUSG00000054580,82.98305734441679
ENSG00000101104,ENSMUSG00000054582,83.84991700417194
ENSG00000170909,ENSMUSG00000054594,80.1498077262941
ENSG00000163320,ENSMUSG00000054604,98.8024
ENSG00000173120,ENSMUSG00000054611,98.57943172030276
ENSG00000170430,ENSMUSG00000054612,77.51200152697851
ENSG00000185432,ENSMUSG00000054619,90.98359999999998
ENSG00000183023,ENSMUSG00000054640,97.68401704819354
ENSG00000138722,ENSMUSG00000054641,79.90159436687756
ENSG00000146281,ENSMUSG00000054659,88.3506113381975
ENSG00000185101,ENSMUSG00000054662,81.88356974959264
ENSG00000171936,ENSMUSG00000054666,87.0253
ENSG00000133124,ENSMUSG00000054667,83.1715163414602
ENSG00000183160,ENSMUSG00000054675,73.17937213733808
ENSG00000131943,ENSMUSG00000054676,92.9078
ENSG00000154548,ENSMUSG00000054679,58.823554444800465
ENSG00000164035,ENSMUSG00000054690,63.6015
ENSG00000137845,ENSMUSG00000054693,97.92920625717036
ENSG00000152056,ENSMUSG00000054702,98.05190000000002
ENSG00000089847,ENSMUSG00000054708,63.25670983380187
ENSG00000182318,ENSMUSG00000054715,81.25636460798846
ENSG00000179965,ENSMUSG00000054716,96.8454
ENSG00000164104,ENSMUSG00000054717,99.28398450111322
ENSG00000171488,ENSMUSG00000054720,98.5056
ENSG00000187650,ENSMUSG00000054723,81.63265063025106
ENSG00000112137,ENSMUSG00000054728,92.92107920997609
ENSG00000175806,ENSMUSG00000054733,91.02563763057896
ENSG00000147118,ENSMUSG00000054737,83.24239280743016
ENSG00000106701,ENSMUSG00000054752,93.81044663864203
ENSG00000205884,ENSMUSG00000054763,65.35951180315257
ENSG00000168412,ENSMUSG00000054764,93.02990585521479
ENSG00000230667,ENSMUSG00000054766,92.59898106001579
ENSG00000155729,ENSMUSG00000054770,85.14620179747438
ENSG00000114648,ENSMUSG00000054792,98.52559729232817
ENSG00000105767,ENSMUSG00000054793,98.4536
ENSG00000130402,ENSMUSG00000054808,98.31793393446807
ENSG00000109189,ENSMUSG00000054814,100.0
ENSG00000147548,ENSMUSG00000054823,94.97052464187922
ENSG00000163832,ENSMUSG00000054836,88.7218
ENSG00000107518,ENSMUSG00000054843,98.65798700926433
ENSG00000196972,ENSMUSG00000054850,94.8718
ENSG00000172602,ENSMUSG00000054855,98.2759
ENSG00000219438,ENSMUSG00000054863,99.2424
ENSG00000249992,ENSMUSG00000054871,88.05461217253524
ENSG00000197136,ENSMUSG00000054874,96.3564898507317
ENSG00000096696,ENSMUSG00000054889,97.74072484823432
ENSG00000074966,ENSMUSG00000054892,91.84059999999998
ENSG00000198046,ENSMUSG00000054893,83.83919362351166
ENSG00000125375,ENSMUSG00000054894,87.5
ENSG00000214694,ENSMUSG00000054901,91.86047778528815
ENSG00000109790,ENSMUSG00000054920,98.65915090006813
ENSG00000081051,ENSMUSG00000054932,79.40688785842693
ENSG00000135643,ENSMUSG00000054934,97.1429
ENSG00000103343,ENSMUSG00000054939,83.2924
ENSG00000204702,ENSMUSG00000054940,89.7436
ENSG00000180488,ENSMUSG00000054942,90.42205611401467
ENSG00000197261,ENSMUSG00000054951,52.235303981171676
ENSG00000116981,ENSMUSG00000054958,96.8622273863779
ENSG00000152936,ENSMUSG00000054966,72.26273881666573
ENSG00000196150,ENSMUSG00000054967,89.72478129786641
ENSG00000144460,ENSMUSG00000054976,83.10439796576156
ENSG00000234438,ENSMUSG00000054978,91.048
ENSG00000100012,ENSMUSG00000054986,99.12609550951439
ENSG00000168060,ENSMUSG00000054999,89.02354072713649
ENSG00000166159,ENSMUSG00000055003,95.6757
ENSG00000157985,ENSMUSG00000055013,80.18822105570251
ENSG00000018236,ENSMUSG00000055022,98.23360539947085
ENSG00000100393,ENSMUSG00000055024,96.06298351040462
ENSG00000182256,ENSMUSG00000055026,97.4304
ENSG00000115593,ENSMUSG00000055027,98.57139999999998
ENSG00000196171,ENSMUSG00000055033,87.13176522227636
ENSG00000170619,ENSMUSG00000055041,88.8393
ENSG00000107438,ENSMUSG00000055044,94.51217149250819
ENSG00000141905,ENSMUSG00000055053,85.8617277134976
ENSG00000100201,ENSMUSG00000055065,92.83130611238306
ENSG00000185420,ENSMUSG00000055067,96.729
ENSG00000179331,ENSMUSG00000055069,99.0783
ENSG00000186297,ENSMUSG00000055078,97.72973578799107
ENSG00000171501,ENSMUSG00000055088,91.6271714865859
ENSG00000178172,ENSMUSG00000055095,78.91891278305296
ENSG00000081386,ENSMUSG00000055102,46.82171794771926
ENSG00000104537,ENSMUSG00000055114,92.89101816371294
ENSG00000133794,ENSMUSG00000055116,98.33201003040118
ENSG00000100532,ENSMUSG00000055128,91.8675
ENSG00000175600,ENSMUSG00000055137,93.36386109473263
ENSG00000127528,ENSMUSG00000055148,89.98592104336115
ENSG00000132010,ENSMUSG00000055150,51.1494228681095
ENSG00000111537,ENSMUSG00000055170,61.05916317969866
ENSG00000159403,ENSMUSG00000055172,88.81022180420311
ENSG00000125823,ENSMUSG00000055177,83.50878978146753
ENSG00000196550,ENSMUSG00000055184,93.2886
ENSG00000174562,ENSMUSG00000055193,83.92160944867253
ENSG00000169067,ENSMUSG00000055194,98.67020000000001
ENSG00000163497,ENSMUSG00000055197,97.26316876940604
ENSG00000167565,ENSMUSG00000055200,90.07631680231003
ENSG00000132466,ENSMUSG00000055204,98.00230000000002
ENSG00000186564,ENSMUSG00000055210,94.63017563030317
ENSG00000180287,ENSMUSG00000055214,97.3881
ENSG00000187260,ENSMUSG00000055235,91.00530197362097
ENSG00000176407,ENSMUSG00000055239,98.4252
ENSG00000148053,ENSMUSG00000055254,96.32308545579302
ENSG00000106771,ENSMUSG00000055296,93.80331965756022
ENSG00000196344,ENSMUSG00000055301,94.1176
ENSG00000179010,ENSMUSG00000055302,88.88890088813143
ENSG00000159915,ENSMUSG00000055305,56.730036840171586
ENSG00000137338,ENSMUSG00000055313,51.30724474680741
ENSG00000107651,ENSMUSG00000055319,91.59160819157194
ENSG00000187079,ENSMUSG00000055320,96.69326277204438
ENSG00000079308,ENSMUSG00000055322,90.31393744571959
ENSG00000086570,ENSMUSG00000055333,90.0689952426473
ENSG00000169371,ENSMUSG00000055334,95.2646108999757
ENSG00000103546,ENSMUSG00000055368,97.56889999999999
ENSG00000115145,ENSMUSG00000055371,91.9847149694434
ENSG00000172461,ENSMUSG00000055373,100.0
ENSG00000178222,ENSMUSG00000055385,64.90065378763664
ENSG00000116663,ENSMUSG00000055401,76.53061466402723
ENSG00000171533,ENSMUSG00000055407,69.34264601358521
ENSG00000165973,ENSMUSG00000055409,97.40740000000001
ENSG00000118322,ENSMUSG00000055415,89.47184469240088
ENSG00000184226,ENSMUSG00000055421,99.0299
ENSG00000177432,ENSMUSG00000055430,79.88165917158585
ENSG00000178573,ENSMUSG00000055435,94.76376387897805
ENSG00000116754,ENSMUSG00000055436,93.06537143587273
ENSG00000196776,ENSMUSG00000055447,80.90225518366127
ENSG00000171094,ENSMUSG00000055471,90.9595913191131
ENSG00000149639,ENSMUSG00000055485,94.41932910900528
ENSG00000171714,ENSMUSG00000055489,90.80902158642239
ENSG00000148840,ENSMUSG00000055491,82.17522020403358
ENSG00000112425,ENSMUSG00000055493,93.49473599804054
ENSG00000111605,ENSMUSG00000055531,96.57593031192738
ENSG00000165424,ENSMUSG00000055538,98.75519999999999
ENSG00000080224,ENSMUSG00000055540,96.9911
ENSG00000167613,ENSMUSG00000055541,53.09091625520283
ENSG00000145850,ENSMUSG00000055546,56.58808898103461
ENSG00000173627,ENSMUSG00000055547,75.5735549090173
ENSG00000133710,ENSMUSG00000055561,75.82889991920133
ENSG00000144406,ENSMUSG00000055567,98.04509112398274
ENSG00000130656,ENSMUSG00000055609,79.86579083823646
ENSG00000144354,ENSMUSG00000055612,80.52880536126958
ENSG00000182272,ENSMUSG00000055629,89.04968187606542
ENSG00000148357,ENSMUSG00000055632,87.51347750693176
ENSG00000213015,ENSMUSG00000055633,83.08457144624951
ENSG00000276644,ENSMUSG00000055639,94.16609057025548
ENSG00000183655,ENSMUSG00000055652,97.2835
ENSG00000147257,ENSMUSG00000055653,96.80757789203643
ENSG00000101574,ENSMUSG00000055660,84.62355481310485
ENSG00000074755,ENSMUSG00000055670,94.85962647138197
ENSG00000176595,ENSMUSG00000055675,85.8280588195751
ENSG00000105669,ENSMUSG00000055681,95.12989999999999
ENSG00000152661,ENSMUSG00000055691,65.86464816776157
ENSG00000206140,ENSMUSG00000055692,73.8411
ENSG00000167487,ENSMUSG00000055707,91.72806620383821
ENSG00000139737,ENSMUSG00000055717,89.99143061787078
ENSG00000138629,ENSMUSG00000055720,98.9474
ENSG00000133818,ENSMUSG00000055723,100.0
ENSG00000163291,ENSMUSG00000055725,99.0354
ENSG00000186310,ENSMUSG00000055733,83.80953897576782
ENSG00000112964,ENSMUSG00000055737,80.27953115716839
ENSG00000188636,ENSMUSG00000055745,95.85059830237061
ENSG00000152147,ENSMUSG00000055760,94.29429975560778
ENSG00000185942,ENSMUSG00000055761,88.22053727299034
ENSG00000104529,ENSMUSG00000055762,88.75286890903898
ENSG00000133020,ENSMUSG00000055775,98.50279999999998
ENSG00000173208,ENSMUSG00000055782,95.74610634683484
ENSG00000152284,ENSMUSG00000055799,94.35554663813872
ENSG00000184922,ENSMUSG00000055805,91.36360000000002
ENSG00000167646,ENSMUSG00000055809,77.0186101729806
ENSG00000156282,ENSMUSG00000055811,91.9643
ENSG00000057935,ENSMUSG00000055817,95.69618650728133
ENSG00000088992,ENSMUSG00000055826,72.3595461441545
ENSG00000184517,ENSMUSG00000055835,90.37039597256248
ENSG00000165202,ENSMUSG00000055838,88.10285108507955
ENSG00000103363,ENSMUSG00000055839,98.30510000000001
ENSG00000099840,ENSMUSG00000055862,80.61003365087399
ENSG00000184599,ENSMUSG00000055865,89.81132119045657
ENSG00000132326,ENSMUSG00000055866,85.03184609916983
ENSG00000214336,ENSMUSG00000055874,80.47338219249914
ENSG00000183260,ENSMUSG00000055882,89.92577200558667
ENSG00000187790,ENSMUSG00000055884,75.25193660429008
ENSG00000186150,ENSMUSG00000055891,73.48068181068952
ENSG00000149507,ENSMUSG00000055895,68.0981609845912
ENSG00000159596,ENSMUSG00000055900,79.268290382694
ENSG00000168890,ENSMUSG00000055912,95.572
ENSG00000198839,ENSMUSG00000055917,81.31656249252454
ENSG00000157426,ENSMUSG00000055923,84.25843018045657
ENSG00000188277,ENSMUSG00000055926,91.01124156986546
ENSG00000140718,ENSMUSG00000055932,92.75077692320134
ENSG00000173908,ENSMUSG00000055937,92.0086206774225
ENSG00000134153,ENSMUSG00000055943,97.72258121128087
ENSG00000176381,ENSMUSG00000055945,64.45183069336643
ENSG00000205133,ENSMUSG00000055963,95.3488
ENSG00000253958,ENSMUSG00000055976,85.3741490027302
ENSG00000176920,ENSMUSG00000055978,86.95652717536736
ENSG00000169047,ENSMUSG00000055980,92.2766243386186
ENSG00000196652,ENSMUSG00000055991,86.36913062477353
ENSG00000167207,ENSMUSG00000055994,86.42577490170444
ENSG00000164659,ENSMUSG00000056004,96.25667724584368
ENSG00000257446,ENSMUSG00000056019,56.12080587148148
ENSG00000186326,ENSMUSG00000056043,88.98305234576975
ENSG00000154305,ENSMUSG00000056050,75.9447211057119
ENSG00000143546,ENSMUSG00000056054,81.3187008332309
ENSG00000130561,ENSMUSG00000056055,92.5742827863075
ENSG00000145569,ENSMUSG00000056069,89.70379367351352
ENSG00000163220,ENSMUSG00000056071,71.36561494304091
ENSG00000164418,ENSMUSG00000056073,99.5595
ENSG00000106263,ENSMUSG00000056076,94.61962109306309
ENSG00000173239,ENSMUSG00000056078,92.78107005945171
ENSG00000115525,ENSMUSG00000056091,91.34613881864183
ENSG00000171055,ENSMUSG00000056121,89.83518321835732
ENSG00000118276,ENSMUSG00000056124,97.9058
ENSG00000013375,ENSMUSG00000056131,94.2804
ENSG00000170677,ENSMUSG00000056153,88.9512879700871
ENSG00000187556,ENSMUSG00000056155,74.59459927538316
ENSG00000154975,ENSMUSG00000056158,100.0
ENSG00000150656,ENSMUSG00000056162,87.08706198811343
ENSG00000182973,ENSMUSG00000056167,98.5215
ENSG00000171812,ENSMUSG00000056174,96.86166156936977
ENSG00000172803,ENSMUSG00000056185,87.35361617542762
ENSG00000172757,ENSMUSG00000056201,83.96945262707689
ENSG00000185899,ENSMUSG00000056203,71.04848412351575
ENSG00000130517,ENSMUSG00000056204,96.6507
ENSG00000107833,ENSMUSG00000056209,92.3512787117947
ENSG00000048991,ENSMUSG00000056211,94.84358157767102
ENSG00000178184,ENSMUSG00000056214,84.69654311234052
ENSG00000155530,ENSMUSG00000056215,53.672036245324406
ENSG00000153879,ENSMUSG00000056216,94.0
ENSG00000116711,ENSMUSG00000056220,97.79560633116094
ENSG00000152377,ENSMUSG00000056222,96.48123119327008
ENSG00000204849,ENSMUSG00000056223,45.489226631618635
ENSG00000134905,ENSMUSG00000056228,85.6630947855217
ENSG00000266412,ENSMUSG00000056234,85.87573021279073
ENSG00000184156,ENSMUSG00000056258,97.19196807875133
ENSG00000121931,ENSMUSG00000056260,80.5774500352116
ENSG00000114107,ENSMUSG00000056267,87.55151437212382
ENSG00000213047,ENSMUSG00000056268,90.33091852724333
ENSG00000203783,ENSMUSG00000056270,86.2069
ENSG00000140506,ENSMUSG00000056271,75.8486697669944
ENSG00000147697,ENSMUSG00000056293,62.75300904456682
ENSG00000163630,ENSMUSG00000056296,84.91803148347155
ENSG00000168883,ENSMUSG00000056305,98.31712283740791
ENSG00000180440,ENSMUSG00000056306,98.1308
ENSG00000198874,ENSMUSG00000056310,88.50652683433584
ENSG00000176907,ENSMUSG00000056313,95.283
ENSG00000109061,ENSMUSG00000056328,98.58284110094142
ENSG00000115464,ENSMUSG00000056342,98.23726968454848
ENSG00000198390,ENSMUSG00000056350,72.94115294117648
ENSG00000133627,ENSMUSG00000056367,99.2823
ENSG00000168878,ENSMUSG00000056370,80.47495874297316
ENSG00000146399,ENSMUSG00000056379,84.35171830551832
