mus_musculus,homo_sapiens,positive_match_percent
ENSMUSG00000051586,ENSG00000243156,90.95404821541743
ENSMUSG00000102697,ENSG00000243232,96.3735761925465
ENSMUSG00000076501,ENSG00000243238,85.0
ENSMUSG00000033855,ENSG00000243244,83.82252350522229
ENSMUSG00000105606,ENSG00000243264,86.6667
ENSMUSG00000031149,ENSG00000243279,93.25840000000001
ENSMUSG00000049598,ENSG00000243284,92.90008911102429
ENSMUSG00000073155,ENSG00000243317,100.0
ENSMUSG00000034110,ENSG00000243335,97.92389999999999
ENSMUSG00000028040,ENSG00000243364,85.99511978581087
ENSMUSG00000070858,ENSG00000243449,86.4864778670521
ENSMUSG00000079334,ENSG00000243477,78.6666550733241
ENSMUSG00000112653,ENSG00000243489,51.7543621421971
ENSMUSG00000042985,ENSG00000243566,83.6957
ENSMUSG00000111611,ENSG00000243641,58.71270537028947
ENSMUSG00000022969,ENSG00000243646,78.69825924556095
ENSMUSG00000090231,ENSG00000243649,90.11136137003753
ENSMUSG00000078970,ENSG00000243667,96.0784
ENSMUSG00000020857,ENSG00000243678,99.3421
ENSMUSG00000098488,ENSG00000243708,88.93130167706941
ENSMUSG00000038793,ENSG00000243709,88.01089635826207
ENSMUSG00000028730,ENSG00000243710,94.43778487004145
ENSMUSG00000025413,ENSG00000243725,90.81499810351026
ENSMUSG00000090894,ENSG00000243729,89.96866325409404
ENSMUSG00000070737,ENSG00000243749,76.97367087949915
ENSMUSG00000098789,ENSG00000243789,95.2532
ENSMUSG00000092674,ENSG00000243872,79.66103830278655
ENSMUSG00000043605,ENSG00000243896,89.6774
ENSMUSG00000039680,ENSG00000243927,97.6
ENSMUSG00000062761,ENSG00000243943,92.29403977166905
ENSMUSG00000085584,ENSG00000243978,75.71690018330376
ENSMUSG00000023262,ENSG00000243989,92.402
ENSMUSG00000027618,ENSG00000244005,93.88645238696772
ENSMUSG00000028757,ENSG00000244038,97.04544877040205
ENSMUSG00000051232,ENSG00000244045,96.63459999999999
ENSMUSG00000090165,ENSG00000244122,87.9245
ENSMUSG00000026939,ENSG00000244187,87.037
ENSMUSG00000045777,ENSG00000244242,89.97667687417322
ENSMUSG00000017734,ENSG00000244274,87.14734159845013
ENSMUSG00000073413,ENSG00000244355,70.14924276842878
ENSMUSG00000101667,ENSG00000244395,33.8368098775687
ENSMUSG00000013089,ENSG00000244405,94.60499235524014
ENSMUSG00000057037,ENSG00000244414,69.24220290595737
ENSMUSG00000098773,ENSG00000244476,46.19380151219082
ENSMUSG00000089942,ENSG00000244482,52.19637898925735
ENSMUSG00000012017,ENSG00000244486,87.69865153333883
ENSMUSG00000074704,ENSG00000244588,83.6494856206986
ENSMUSG00000079235,ENSG00000244607,87.49999685239861
ENSMUSG00000033508,ENSG00000244617,88.54369537486998
ENSMUSG00000078923,ENSG00000244687,88.74996881835912
ENSMUSG00000042256,ENSG00000244694,95.59246354502156
ENSMUSG00000073418,ENSG00000244731,86.73179247925074
ENSMUSG00000042240,ENSG00000244752,99.51219999999999
ENSMUSG00000029655,ENSG00000244754,75.30225585608555
ENSMUSG00000034957,ENSG00000245848,94.56066615623696
ENSMUSG00000060032,ENSG00000246705,99.2248
ENSMUSG00000086228,ENSG00000246922,76.33987618299723
ENSMUSG00000029500,ENSG00000247077,96.36051057733019
ENSMUSG00000074682,ENSG00000247315,89.66374839681036
ENSMUSG00000023277,ENSG00000247596,98.85389999999998
ENSMUSG00000046994,ENSG00000247626,90.92454483961167
ENSMUSG00000067215,ENSG00000247746,81.6326397487436
ENSMUSG00000060376,ENSG00000248098,96.96972781436703
ENSMUSG00000079019,ENSG00000248099,62.45057031666552
ENSMUSG00000110628,ENSG00000248109,57.87546048786377
ENSMUSG00000074207,ENSG00000248144,93.0667
ENSMUSG00000029062,ENSG00000248333,98.72283893104951
ENSMUSG00000103255,ENSG00000248383,90.5033755920772
ENSMUSG00000053338,ENSG00000248385,64.1843882224006
ENSMUSG00000093668,ENSG00000248483,74.58142727308075
ENSMUSG00000038370,ENSG00000248485,91.1765
ENSMUSG00000042210,ENSG00000248487,80.22600707048117
ENSMUSG00000070306,ENSG00000248712,78.75895124086776
ENSMUSG00000090066,ENSG00000248713,86.89581761470446
ENSMUSG00000006457,ENSG00000248746,98.61191960244169
ENSMUSG00000094504,ENSG00000248767,80.62360788289726
ENSMUSG00000074300,ENSG00000248771,81.6901
ENSMUSG00000044042,ENSG00000248905,81.94109755285474
ENSMUSG00002076596,ENSG00000249020,80.5861186491155
ENSMUSG00000078762,ENSG00000249115,82.10863104985576
ENSMUSG00000102206,ENSG00000249158,89.0995252602286
ENSMUSG00000050640,ENSG00000249242,96.3855
ENSMUSG00000023935,ENSG00000249481,63.47687554312616
ENSMUSG00000049530,ENSG00000249581,97.4138
ENSMUSG00000029248,ENSG00000249693,67.96538410566698
ENSMUSG00000037432,ENSG00000249715,83.71184750539487
ENSMUSG00000073599,ENSG00000249751,59.545448527879074
ENSMUSG00000044499,ENSG00000249853,97.6879
ENSMUSG00000021576,ENSG00000249915,98.9529
ENSMUSG00000052616,ENSG00000249961,79.46489059726099
ENSMUSG00000054871,ENSG00000249992,88.05461217253524
ENSMUSG00000048967,ENSG00000250067,79.27273218049565
ENSMUSG00000103770,ENSG00000250120,87.38972689168064
ENSMUSG00000091721,ENSG00000250298,86.1751
ENSMUSG00000039620,ENSG00000250305,81.68701951881428
ENSMUSG00000061461,ENSG00000250317,97.05885507136651
ENSMUSG00000091556,ENSG00000250423,32.74446624394634
ENSMUSG00000049422,ENSG00000250479,89.28572529591356
ENSMUSG00000092300,ENSG00000250506,91.62560296051824
ENSMUSG00000038390,ENSG00000250510,96.9388
ENSMUSG00000053375,ENSG00000250565,90.2655
ENSMUSG00000078593,ENSG00000250719,71.35134390064911
ENSMUSG00000064373,ENSG00000250722,81.47170934157013
ENSMUSG00000036892,ENSG00000250799,86.68119684597357
ENSMUSG00000024532,ENSG00000250803,95.37039999999999
ENSMUSG00000091204,ENSG00000250821,95.9302
ENSMUSG00000079666,ENSG00000251154,65.78950791204984
ENSMUSG00000051034,ENSG00000251247,55.15415228411147
ENSMUSG00000094311,ENSG00000251258,45.36864081674936
ENSMUSG00000022623,ENSG00000251322,92.6580933620667
ENSMUSG00000078302,ENSG00000251493,85.77630799689919
ENSMUSG00000044172,ENSG00000251692,75.62498712326267
ENSMUSG00002076773,ENSG00000251714,43.6734710328976
ENSMUSG00000077419,ENSG00000251718,48.85496066078791
ENSMUSG00002076715,ENSG00000251744,51.28205157788615
ENSMUSG00002076781,ENSG00000251751,35.40374971643086
ENSMUSG00000064793,ENSG00000251754,76.77727526784668
ENSMUSG00000065260,ENSG00000251763,82.85713463943912
ENSMUSG00002074854,ENSG00000251776,40.55943666560661
ENSMUSG00000065658,ENSG00000251788,57.7586
ENSMUSG00002075985,ENSG00000251810,32.35290198431951
ENSMUSG00002076618,ENSG00000251825,50.50911763266267
ENSMUSG00002074897,ENSG00000251840,40.99999711998091
ENSMUSG00000084456,ENSG00000251865,65.34656167041436
ENSMUSG00000065160,ENSG00000251878,69.0476
ENSMUSG00000089277,ENSG00000251882,72.81553605429099
ENSMUSG00002076706,ENSG00000251887,68.208074035201
ENSMUSG00000064689,ENSG00000251897,80.55554304269545
ENSMUSG00000064632,ENSG00000251907,83.33337494232896
ENSMUSG00000088627,ENSG00000251923,59.40595514164955
ENSMUSG00000087796,ENSG00000251934,60.696493661037806
ENSMUSG00002074862,ENSG00000251935,36.93518966809606
ENSMUSG00000119721,ENSG00000251939,66.3551
ENSMUSG00002076950,ENSG00000251957,67.61900571428572
ENSMUSG00000088776,ENSG00000251958,62.37625840603235
ENSMUSG00002075507,ENSG00000251983,44.63371988541989
ENSMUSG00000089437,ENSG00000251985,66.98564222427785
ENSMUSG00000088242,ENSG00000251992,67.38351050987566
ENSMUSG00002075706,ENSG00000252008,57.14286169674414
ENSMUSG00000089034,ENSG00000252016,61.940258016817
ENSMUSG00002076612,ENSG00000252028,39.664797053771636
ENSMUSG00002075246,ENSG00000252035,56.03864190528364
ENSMUSG00000065623,ENSG00000252039,80.19802989902061
ENSMUSG00000088735,ENSG00000252040,51.03445469678122
ENSMUSG00000084551,ENSG00000252046,59.40596180276049
ENSMUSG00000088628,ENSG00000252049,63.71681343485366
ENSMUSG00002074954,ENSG00000252051,48.05656008690248
ENSMUSG00000088969,ENSG00000252061,71.49758679547567
ENSMUSG00002076200,ENSG00000252087,42.36762684707868
ENSMUSG00000088622,ENSG00000252091,71.29632052468607
ENSMUSG00002076802,ENSG00000252096,47.44187798809784
ENSMUSG00000065722,ENSG00000252121,85.9813
ENSMUSG00002076486,ENSG00000252125,64.13043676748576
ENSMUSG00002075295,ENSG00000252126,71.17117282687725
ENSMUSG00000084739,ENSG00000252137,58.585869538815295
ENSMUSG00000088689,ENSG00000252139,88.88887594878074
ENSMUSG00002076255,ENSG00000252163,39.99996464743522
ENSMUSG00000084610,ENSG00000252184,33.06236347263528
ENSMUSG00000077504,ENSG00000252185,69.8564467434326
ENSMUSG00002076490,ENSG00000252204,57.14284949549997
ENSMUSG00002076696,ENSG00000252213,90.0709
ENSMUSG00000089035,ENSG00000252220,68.59899905248642
ENSMUSG00000089106,ENSG00000252247,83.46456451111996
ENSMUSG00000084601,ENSG00000252252,61.855682442320315
ENSMUSG00000084579,ENSG00000252255,50.65505420186435
ENSMUSG00002075082,ENSG00000252257,34.41295053762203
ENSMUSG00002076957,ENSG00000252292,41.796230320275015
ENSMUSG00002076056,ENSG00000252321,21.374004719996087
ENSMUSG00002076265,ENSG00000252322,44.11276652061245
ENSMUSG00000119267,ENSG00000252334,64.35647705126935
ENSMUSG00000064764,ENSG00000252343,37.060682483216496
ENSMUSG00000088093,ENSG00000252350,31.51258200691176
ENSMUSG00002075964,ENSG00000252358,38.92860084884977
ENSMUSG00002075283,ENSG00000252391,81.40704596347605
ENSMUSG00000065031,ENSG00000252393,67.9426130354145
ENSMUSG00000118948,ENSG00000252395,83.1776
ENSMUSG00002075411,ENSG00000252396,40.25764938736854
ENSMUSG00000087739,ENSG00000252409,59.01641211716713
ENSMUSG00000065898,ENSG00000252415,59.90782755207473
ENSMUSG00000119633,ENSG00000252416,67.2985425799057
ENSMUSG00002076284,ENSG00000252460,63.05417004537259
ENSMUSG00000089039,ENSG00000252462,70.58821478277498
ENSMUSG00002076304,ENSG00000252464,78.70725735734192
ENSMUSG00000077535,ENSG00000252474,82.23350946429547
ENSMUSG00002076723,ENSG00000252484,17.42918308247687
ENSMUSG00000077791,ENSG00000252506,81.48145280658429
ENSMUSG00000088688,ENSG00000252526,65.9217929589974
ENSMUSG00000088545,ENSG00000252533,62.9833982845364
ENSMUSG00002076018,ENSG00000252550,62.18487889624926
ENSMUSG00002075651,ENSG00000252556,53.57146673043515
ENSMUSG00000065643,ENSG00000252569,65.0943561543253
ENSMUSG00000065042,ENSG00000252574,65.21736275991466
ENSMUSG00002076841,ENSG00000252595,43.02328791989031
ENSMUSG00002075474,ENSG00000252599,58.49054383677447
ENSMUSG00002076182,ENSG00000252606,54.634172654368214
ENSMUSG00002075678,ENSG00000252625,65.61514407942856
ENSMUSG00000088458,ENSG00000252627,62.85713501585164
ENSMUSG00000065232,ENSG00000252635,86.61415324225955
ENSMUSG00000118795,ENSG00000252658,54.822341090983485
ENSMUSG00002076163,ENSG00000252659,64.356421233209
ENSMUSG00000088135,ENSG00000252677,40.00000124869514
ENSMUSG00002075586,ENSG00000252699,60.60606520117487
ENSMUSG00000089370,ENSG00000252705,60.79295984785139
ENSMUSG00000087987,ENSG00000252710,69.56522667506148
ENSMUSG00000088254,ENSG00000252712,93.72697384022428
ENSMUSG00000084550,ENSG00000252717,50.23694284943807
ENSMUSG00002076333,ENSG00000252723,49.42531267008546
ENSMUSG00000064719,ENSG00000252746,78.81774400735739
ENSMUSG00000065223,ENSG00000252755,70.5314014656118
ENSMUSG00002076819,ENSG00000252757,43.71941105196469
ENSMUSG00000089608,ENSG00000252758,72.07208358086518
ENSMUSG00002076040,ENSG00000252762,67.95366671633887
ENSMUSG00000088152,ENSG00000252763,42.81347416135757
ENSMUSG00000084638,ENSG00000252764,58.63876414570187
ENSMUSG00002076412,ENSG00000252768,65.6084770919015
ENSMUSG00000077677,ENSG00000252795,63.95936218402915
ENSMUSG00002076775,ENSG00000252797,38.41466174895074
ENSMUSG00000089513,ENSG00000252807,62.80193429018175
ENSMUSG00002075043,ENSG00000252814,37.64706695501227
ENSMUSG00000089539,ENSG00000252815,61.2440284013636
ENSMUSG00000065815,ENSG00000252823,73.63185111754416
ENSMUSG00002076013,ENSG00000252826,48.66666249998729
ENSMUSG00000075908,ENSG00000252832,68.89952234608737
ENSMUSG00002074936,ENSG00000252837,41.157540289595254
ENSMUSG00000089069,ENSG00000252840,56.557385057780124
ENSMUSG00000087708,ENSG00000252850,51.851871997188134
ENSMUSG00002076129,ENSG00000252854,42.40400416887351
ENSMUSG00002076042,ENSG00000252879,42.64263683142231
ENSMUSG00002076736,ENSG00000252886,42.76526549247295
ENSMUSG00000064775,ENSG00000252887,78.09520652607313
ENSMUSG00000077433,ENSG00000252889,60.57695870007395
ENSMUSG00000088253,ENSG00000252890,59.999985034010216
ENSMUSG00000064693,ENSG00000252908,81.33973777157075
ENSMUSG00000084575,ENSG00000252913,66.0377358490566
ENSMUSG00002076732,ENSG00000252922,55.924193836616425
ENSMUSG00000077633,ENSG00000252929,75.47173264951785
ENSMUSG00000077148,ENSG00000252931,53.14010952412763
ENSMUSG00002075705,ENSG00000252943,66.66670204080478
ENSMUSG00000064842,ENSG00000252944,63.255821200646864
ENSMUSG00002075255,ENSG00000252945,50.82873455631341
ENSMUSG00000065903,ENSG00000252948,83.80954770067939
ENSMUSG00000088961,ENSG00000252952,69.26825171683515
ENSMUSG00000087816,ENSG00000252969,53.65855266044378
ENSMUSG00002076895,ENSG00000252978,41.08660930413548
ENSMUSG00002075404,ENSG00000252988,57.547127790138525
ENSMUSG00000064698,ENSG00000252990,53.003553514209905
ENSMUSG00000088106,ENSG00000252991,71.88941377816025
ENSMUSG00002076052,ENSG00000253001,48.60429562203954
ENSMUSG00000088891,ENSG00000253007,40.15443748601685
ENSMUSG00002076850,ENSG00000253019,39.6436779936536
ENSMUSG00002075274,ENSG00000253020,44.48458675447739
ENSMUSG00000119452,ENSG00000253022,69.7674663493768
ENSMUSG00000088997,ENSG00000253026,72.90639172509088
ENSMUSG00000077597,ENSG00000253032,65.51723160258754
ENSMUSG00002076287,ENSG00000253075,45.522375050119415
ENSMUSG00000088656,ENSG00000253086,62.85713501585164
ENSMUSG00000064943,ENSG00000253089,53.37842297753735
ENSMUSG00000015001,ENSG00000253117,76.29937307778752
ENSMUSG00000098509,ENSG00000253148,92.7632
ENSMUSG00000102428,ENSG00000253159,92.2747
ENSMUSG00000086587,ENSG00000253250,97.4359
ENSMUSG00000118537,ENSG00000253251,83.9604190373431
ENSMUSG00000090946,ENSG00000253276,80.79470147505859
ENSMUSG00000000938,ENSG00000253293,92.4939194003598
ENSMUSG00000070720,ENSG00000253304,89.34008796755764
ENSMUSG00000103088,ENSG00000253305,90.96769999999998
ENSMUSG00000091155,ENSG00000253309,78.0124167709435
ENSMUSG00000028536,ENSG00000253313,77.6785563735482
ENSMUSG00000056579,ENSG00000253352,95.5932521298472
ENSMUSG00000056596,ENSG00000253368,88.44446097876293
ENSMUSG00002076678,ENSG00000253437,76.6355
ENSMUSG00000094500,ENSG00000253457,94.68083358420049
ENSMUSG00000103567,ENSG00000253485,91.57272361963575
ENSMUSG00000103472,ENSG00000253537,91.59076342828442
ENSMUSG00000058921,ENSG00000253598,83.94493337891782
ENSMUSG00000052099,ENSG00000253649,74.31508450870143
ENSMUSG00000063362,ENSG00000253710,92.2764
ENSMUSG00000074748,ENSG00000253719,97.9381
ENSMUSG00000022672,ENSG00000253729,88.7112
ENSMUSG00000103793,ENSG00000253731,88.412
ENSMUSG00000103897,ENSG00000253767,90.1288
ENSMUSG00000118505,ENSG00000253831,71.96649988036684
ENSMUSG00000102222,ENSG00000253846,92.60449265826146
ENSMUSG00000102742,ENSG00000253873,91.00644565034054
ENSMUSG00000102748,ENSG00000253910,90.47876440942096
ENSMUSG00000103585,ENSG00000253953,91.33516758167015
ENSMUSG00000055976,ENSG00000253958,85.3741490027302
ENSMUSG00000049421,ENSG00000254004,91.57508661356106
ENSMUSG00000042228,ENSG00000254087,98.82810000000002
ENSMUSG00000021958,ENSG00000254093,80.00001161432172
ENSMUSG00000104063,ENSG00000254122,89.0205
ENSMUSG00000103037,ENSG00000254221,89.86451182390799
ENSMUSG00000104346,ENSG00000254245,90.96772920522181
ENSMUSG00000065612,ENSG00000254324,82.27845351706449
ENSMUSG00000093178,ENSG00000254341,87.50000052941735
ENSMUSG00000033707,ENSG00000254402,86.84720055818838
ENSMUSG00000067526,ENSG00000254466,92.13486258331515
ENSMUSG00000049562,ENSG00000254470,85.17673919380677
ENSMUSG00000090919,ENSG00000254535,90.2703
ENSMUSG00000074006,ENSG00000254550,96.31900000000002
ENSMUSG00000056972,ENSG00000254585,72.64112875631409
ENSMUSG00000000215,ENSG00000254647,85.4545
ENSMUSG00000053870,ENSG00000254685,84.6283838174345
ENSMUSG00000074480,ENSG00000254726,98.07690000000001
ENSMUSG00000059473,ENSG00000254737,92.28300000000002
ENSMUSG00000071644,ENSG00000254772,99.0847
ENSMUSG00000050128,ENSG00000254834,90.73479519950187
ENSMUSG00000035559,ENSG00000254858,84.236448702953
ENSMUSG00000002345,ENSG00000254901,95.39747995658243
ENSMUSG00000063904,ENSG00000254986,96.40680570208445
ENSMUSG00000033940,ENSG00000254999,100.0
ENSMUSG00000074502,ENSG00000255009,69.6314875187415
ENSMUSG00000010607,ENSG00000255072,91.54929999999999
ENSMUSG00000109901,ENSG00000255112,99.4975
ENSMUSG00000109864,ENSG00000255150,77.96610926816925
ENSMUSG00000023156,ENSG00000255154,85.27608387970908
ENSMUSG00000059873,ENSG00000255223,89.98411982428499
ENSMUSG00000091996,ENSG00000255274,94.1176
ENSMUSG00000059595,ENSG00000255298,88.85296278692095
ENSMUSG00000043948,ENSG00000255307,92.0930287290328
ENSMUSG00000102312,ENSG00000255408,90.80342654841333
ENSMUSG00000095390,ENSG00000255425,88.1685155898905
ENSMUSG00000032199,ENSG00000255529,80.92639920854597
ENSMUSG00000037845,ENSG00000255561,81.7014394739886
ENSMUSG00000076758,ENSG00000255569,74.31194512245992
ENSMUSG00000063106,ENSG00000255582,94.58594856180622
ENSMUSG00000064147,ENSG00000255587,70.11034900870979
ENSMUSG00000043496,ENSG00000255690,90.49381200113378
ENSMUSG00000093920,ENSG00000255713,91.5857631905806
ENSMUSG00000049625,ENSG00000255833,85.71428956611084
ENSMUSG00000028015,ENSG00000256043,81.51656759731176
ENSMUSG00000037787,ENSG00000256053,73.90180636177764
ENSMUSG00000092192,ENSG00000256061,87.8571
ENSMUSG00000096546,ENSG00000256162,60.11558951517436
ENSMUSG00000038059,ENSG00000256235,91.6667
ENSMUSG00000032126,ENSG00000256269,94.18280000000001
ENSMUSG00000028008,ENSG00000256394,87.99999887999836
ENSMUSG00000053217,ENSG00000256436,62.5786352794561
ENSMUSG00000044595,ENSG00000256453,90.21276852713495
ENSMUSG00000024565,ENSG00000256463,87.86262974185637
ENSMUSG00000020718,ENSG00000256525,84.1101972244415
ENSMUSG00000072704,ENSG00000256537,76.43310372834095
ENSMUSG00000053391,ENSG00000256574,87.28412805314906
ENSMUSG00000076873,ENSG00000256590,71.05263260233527
ENSMUSG00000030158,ENSG00000256660,82.03267990947539
ENSMUSG00000053574,ENSG00000256806,76.92308260748001
ENSMUSG00000078144,ENSG00000256812,95.3535607762447
ENSMUSG00000020062,ENSG00000256870,94.67648647843633
ENSMUSG00000019920,ENSG00000256977,97.98487837496363
ENSMUSG00000085079,ENSG00000256980,65.35434829187986
ENSMUSG00000034677,ENSG00000257008,78.12083309652455
ENSMUSG00000031927,ENSG00000257057,70.54262823147371
ENSMUSG00000037172,ENSG00000257093,97.3626
ENSMUSG00000066568,ENSG00000257103,95.13513880964207
ENSMUSG00000090113,ENSG00000257108,83.39771276218224
ENSMUSG00000058250,ENSG00000257138,80.12047327985603
ENSMUSG00000029536,ENSG00000257218,78.35050993728868
ENSMUSG00000094410,ENSG00000257315,93.82337554543963
ENSMUSG00000068587,ENSG00000257335,76.6211546935625
ENSMUSG00000033373,ENSG00000257365,88.76651166308457
ENSMUSG00000056019,ENSG00000257446,56.12080587148148
ENSMUSG00000090035,ENSG00000257594,94.6367
ENSMUSG00000091811,ENSG00000257704,75.73530203286639
ENSMUSG00000025381,ENSG00000257727,98.3516
ENSMUSG00000102802,ENSG00000257743,72.49692387256479
ENSMUSG00000029705,ENSG00000257923,92.19059659265629
ENSMUSG00000020778,ENSG00000257949,63.380256221483776
ENSMUSG00000022993,ENSG00000257987,90.8397
ENSMUSG00000045514,ENSG00000258083,91.4013
ENSMUSG00000051936,ENSG00000258223,81.3278
ENSMUSG00000029915,ENSG00000258227,82.01055386466876
ENSMUSG00000090258,ENSG00000258289,98.2143
ENSMUSG00000020831,ENSG00000258315,91.46004546440844
ENSMUSG00000038685,ENSG00000258366,80.43045733308169
ENSMUSG00000078931,ENSG00000258429,78.90294554557711
ENSMUSG00000068407,ENSG00000258436,84.93146540861325
ENSMUSG00000046846,ENSG00000258484,62.750328028619464
ENSMUSG00000021081,ENSG00000258597,49.99997666666666
ENSMUSG00000090215,ENSG00000258659,78.31450559705806
ENSMUSG00000058188,ENSG00000258806,86.6242
ENSMUSG00000021876,ENSG00000258818,90.16951394196886
ENSMUSG00000074037,ENSG00000258839,82.91136955815911
ENSMUSG00000018372,ENSG00000258890,81.3106721040932
ENSMUSG00000062380,ENSG00000258947,100.0
ENSMUSG00000054013,ENSG00000258986,95.70820000000002
ENSMUSG00000020689,ENSG00000259207,95.87301137890157
ENSMUSG00000018776,ENSG00000259224,83.9999936277369
ENSMUSG00000074918,ENSG00000259330,91.80331310722917
ENSMUSG00000020713,ENSG00000259384,78.52193116609475
ENSMUSG00000097789,ENSG00000259417,100.0
ENSMUSG00000045691,ENSG00000259431,78.85462529061068
ENSMUSG00000030612,ENSG00000259494,87.90039702701272
ENSMUSG00000013643,ENSG00000259823,57.72358544764403
ENSMUSG00000074102,ENSG00000259956,96.45467505172104
ENSMUSG00000089736,ENSG00000260001,73.73574388893142
ENSMUSG00000038721,ENSG00000260027,96.31340000000002
ENSMUSG00000048038,ENSG00000260220,49.964974874844145
ENSMUSG00000045589,ENSG00000260230,95.2218
ENSMUSG00000085861,ENSG00000260286,69.65813906786168
ENSMUSG00000026712,ENSG00000260314,90.4533
ENSMUSG00000017832,ENSG00000260325,63.12848645640974
ENSMUSG00000034161,ENSG00000260428,94.60783518598559
ENSMUSG00000031809,ENSG00000260456,58.40705161230322
ENSMUSG00000048502,ENSG00000260596,36.17572984528663
ENSMUSG00000095941,ENSG00000260734,74.94304479842444
ENSMUSG00000085139,ENSG00000260802,93.85472063918071
ENSMUSG00000061295,ENSG00000260811,87.5817
ENSMUSG00000042631,ENSG00000260903,93.01118076039188
ENSMUSG00000034563,ENSG00000260916,82.23599245785022
ENSMUSG00000057716,ENSG00000261115,99.6599
ENSMUSG00000118671,ENSG00000261150,59.021747339875375
ENSMUSG00000074405,ENSG00000261221,87.9546303716745
ENSMUSG00000022557,ENSG00000261236,89.98647538878743
ENSMUSG00000095440,ENSG00000261308,88.5119381627318
ENSMUSG00000020717,ENSG00000261371,77.8231534727197
ENSMUSG00000116376,ENSG00000261587,69.95070487514847
ENSMUSG00000096606,ENSG00000261594,89.29504124780995
ENSMUSG00000052557,ENSG00000261609,99.33
ENSMUSG00000086158,ENSG00000261652,74.8971317854587
ENSMUSG00000093626,ENSG00000261667,54.67626960301102
ENSMUSG00000048385,ENSG00000261678,94.54020000000001
ENSMUSG00000031722,ENSG00000261701,86.61872076475227
ENSMUSG00000099032,ENSG00000261787,85.28528067345128
ENSMUSG00000089661,ENSG00000261857,88.5496
ENSMUSG00000102440,ENSG00000261934,90.8798
ENSMUSG00000095276,ENSG00000261949,62.23092107334848
ENSMUSG00000070374,ENSG00000262085,87.76756446519566
ENSMUSG00000043747,ENSG00000262152,51.14640378364416
ENSMUSG00000109833,ENSG00000262165,89.17198214937719
ENSMUSG00000079471,ENSG00000262179,77.08330703124952
ENSMUSG00000039637,ENSG00000262246,91.2831590702143
ENSMUSG00000049723,ENSG00000262406,75.71578386997294
ENSMUSG00000096257,ENSG00000262484,75.55556462823938
ENSMUSG00000103677,ENSG00000262576,89.95770824634974
ENSMUSG00000038156,ENSG00000262655,98.513
ENSMUSG00000038268,ENSG00000262664,90.26548235666867
ENSMUSG00000039640,ENSG00000262814,89.22305554864442
ENSMUSG00000118553,ENSG00000262874,69.00269863194751
ENSMUSG00000049489,ENSG00000262919,91.96786668602095
ENSMUSG00000060261,ENSG00000263001,98.39680000000001
ENSMUSG00000041361,ENSG00000263155,95.9227
ENSMUSG00000115768,ENSG00000263201,73.85889506379016
ENSMUSG00000085683,ENSG00000263429,77.2152
ENSMUSG00000042349,ENSG00000263528,91.13745561695241
ENSMUSG00000021907,ENSG00000263639,57.26868850161865
ENSMUSG00000072625,ENSG00000263761,87.74798050157212
ENSMUSG00000065208,ENSG00000263776,84.47654918218014
ENSMUSG00000092875,ENSG00000263794,69.05982285629504
ENSMUSG00000092680,ENSG00000264294,89.30816735097417
ENSMUSG00000020483,ENSG00000264364,100.0
ENSMUSG00000093784,ENSG00000264452,61.8421
ENSMUSG00000038495,ENSG00000264522,95.0683479729648
ENSMUSG00002075771,ENSG00000264549,70.5882
ENSMUSG00000048337,ENSG00000264717,85.0667
ENSMUSG00000093056,ENSG00000264978,63.68330281753804
ENSMUSG00000093289,ENSG00000264994,95.2941
ENSMUSG00000057123,ENSG00000265107,86.5013854715446
ENSMUSG00000092887,ENSG00000265145,88.4615
ENSMUSG00000021950,ENSG00000265190,94.8012
ENSMUSG00000041534,ENSG00000265203,91.57593569644388
ENSMUSG00000075770,ENSG00000265236,86.45160113214706
ENSMUSG00000038374,ENSG00000265241,100.0
ENSMUSG00000013701,ENSG00000265354,98.08610000000002
ENSMUSG00000028098,ENSG00000265491,97.53698704382171
ENSMUSG00000092713,ENSG00000265706,92.20779423172114
ENSMUSG00000044519,ENSG00000265763,64.69722953947928
ENSMUSG00000027879,ENSG00000265808,100.0
ENSMUSG00000094595,ENSG00000265817,94.3144
ENSMUSG00000038393,ENSG00000265972,97.9695198278748
ENSMUSG00000026425,ENSG00000266028,99.15969999999999
ENSMUSG00000039741,ENSG00000266074,85.24091265322068
ENSMUSG00000026430,ENSG00000266094,88.80863500197327
ENSMUSG00002075398,ENSG00000266128,64.20661821052875
ENSMUSG00000069631,ENSG00000266173,97.6798
ENSMUSG00000025091,ENSG00000266200,85.59410186321475
ENSMUSG00000073209,ENSG00000266265,70.06173284557765
ENSMUSG00000076460,ENSG00000266297,95.95960795837006
ENSMUSG00000056234,ENSG00000266412,85.87573021279073
ENSMUSG00000054312,ENSG00000266472,89.6552
ENSMUSG00000021943,ENSG00000266524,89.09850836508645
ENSMUSG00000093443,ENSG00000266692,84.4036955138442
ENSMUSG00000034427,ENSG00000266714,75.28144507925418
ENSMUSG00000036570,ENSG00000266964,91.3043
ENSMUSG00000075528,ENSG00000266967,94.6602
ENSMUSG00000068959,ENSG00000267041,58.37401704917584
ENSMUSG00000097487,ENSG00000267060,93.11472622628102
ENSMUSG00000065537,ENSG00000267200,77.84427015669252
ENSMUSG00000045684,ENSG00000267206,78.48835885106001
ENSMUSG00000006143,ENSG00000267368,62.045063599728785
ENSMUSG00000074336,ENSG00000267467,43.027902404723704
ENSMUSG00000043895,ENSG00000267534,94.18441048961296
